scenario,source_id,source_name,timestamp,access_radius_m,candidate_id,candidate_name,candidate_category,experience_type,indoor_outdoor,distance_m,walk_min,cand_thermal_state,cand_decision_state,cand_decision_confidence,cand_utci,source_utci,cand_evidence_confidence,status,exclusion_reason,improvement_note
S4,A26,Monumento a Alfonso XII,18:00,800,A08,Real Fábrica de Tapices,museum_indoor,indoor_cultural,indoor,1281.0,16.0,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S4,A26,Monumento a Alfonso XII,18:00,800,A09,Madrid-Puerta de Atocha-Almudena Grandes,transit_hub,transit_refuge,indoor,1496.0,18.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S4,A26,Monumento a Alfonso XII,18:00,800,A10,Estación del Arte,transit_hub,transit_refuge,indoor,1181.0,14.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S4,A26,Monumento a Alfonso XII,18:00,800,A11,Retiro,transit_hub,transit_refuge,indoor,452.0,5.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S4,A26,Monumento a Alfonso XII,18:00,800,A12,Banco de España,transit_hub,transit_refuge,indoor,1022.0,12.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S4,A26,Monumento a Alfonso XII,18:00,800,A13,Jardín Tropical,transit_hub_green,indoor_green_refuge,indoor,1344.0,16.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S4,A26,Monumento a Alfonso XII,18:00,800,A14,Puerta de Alcalá,monument_outdoor,outdoor_monument,outdoor,564.0,7.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.7,43.9,HIGH,CANDIDATE_ALTERNATIVE,,UTCI 42.7 <= source 43.9 - 0.8
S4,A26,Monumento a Alfonso XII,18:00,800,A15,Fuente de Cibeles,monument_outdoor,outdoor_monument,outdoor,878.0,11.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,44.2,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S4,A26,Monumento a Alfonso XII,18:00,800,A16,Fuente de Neptuno,monument_outdoor,outdoor_monument,outdoor,966.0,12.1,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.2,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S4,A26,Monumento a Alfonso XII,18:00,800,A17,Estatua de Goya,monument_outdoor,outdoor_monument,outdoor,843.0,10.5,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.9,43.9,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S4,A26,Monumento a Alfonso XII,18:00,800,A18,Palacio de Cibeles - Ayuntamiento de Madrid,monument_outdoor,outdoor_monument,outdoor,767.0,9.6,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.0,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 43.0 <= source 43.9 - 0.8
S4,A26,Monumento a Alfonso XII,18:00,800,A19,Real Observatorio de Madrid,monument_outdoor,outdoor_monument,outdoor,1049.0,13.1,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,41.7,43.9,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S4,A26,Monumento a Alfonso XII,18:00,800,A20,Parque del Retiro,park_general,green_outdoor,outdoor,274.0,3.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,40.1,43.9,HIGH,CANDIDATE_ALTERNATIVE,,UTCI 40.1 <= source 43.9 - 0.8
S4,A26,Monumento a Alfonso XII,18:00,800,A21,Real Jardín Botánico de Madrid,garden_outdoor,green_outdoor,outdoor,944.0,11.8,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,39.9,43.9,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S4,A26,Monumento a Alfonso XII,18:00,800,A22,Palacio de Cristal,outdoor_pavilion_shaded,shaded_outdoor,outdoor,423.0,5.3,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.9,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 42.9 <= source 43.9 - 0.8
S4,A26,Monumento a Alfonso XII,18:00,800,A23,Jardines de Cecilio Rodríguez,garden_outdoor,green_outdoor,outdoor,617.0,7.7,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,41.9,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 41.9 <= source 43.9 - 0.8
S4,A26,Monumento a Alfonso XII,18:00,800,A24,La Rosaleda,garden_outdoor,green_outdoor,outdoor,762.0,9.5,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,UNSTABLE,45.4,43.9,LOW,EXCLUDED,INSUFFICIENT_EVIDENCE,
S4,A26,Monumento a Alfonso XII,18:00,800,A25,Jardín del Parterre,garden_outdoor,green_outdoor,outdoor,431.0,5.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.9,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 42.9 <= source 43.9 - 0.8
S4,A26,Monumento a Alfonso XII,18:00,800,A27,Jardines del Arquitecto Herrero Palacios,garden_outdoor,green_outdoor,outdoor,420.0,5.3,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.2,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 42.2 <= source 43.9 - 0.8
S5,A19,Real Observatorio de Madrid,15:00,800,A01,Museo del Prado,museum_indoor,indoor_cultural,indoor,703.0,8.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S5,A19,Real Observatorio de Madrid,15:00,800,A02,Museo Nacional Centro de Arte Reina Sofía,museum_indoor,indoor_cultural,indoor,622.0,7.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S5,A19,Real Observatorio de Madrid,15:00,800,A03,Museo Thyssen-Bornemisza,museum_indoor,indoor_cultural,indoor,1091.0,13.6,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A04,CaixaForum Madrid,museum_indoor,indoor_cultural,indoor,611.0,7.6,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S5,A19,Real Observatorio de Madrid,15:00,800,A05,Museo Naval de Madrid,museum_indoor,indoor_cultural,indoor,1099.0,13.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S5,A19,Real Observatorio de Madrid,15:00,800,A06,Museo Nacional de Antropología,museum_indoor,indoor_cultural,indoor,173.0,2.2,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S5,A19,Real Observatorio de Madrid,15:00,800,A07,Museo Nacional de Artes Decorativas,museum_indoor,indoor_cultural,indoor,1060.0,13.3,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S5,A19,Real Observatorio de Madrid,15:00,800,A08,Real Fábrica de Tapices,museum_indoor,indoor_cultural,indoor,505.0,6.3,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S5,A19,Real Observatorio de Madrid,15:00,800,A09,Madrid-Puerta de Atocha-Almudena Grandes,transit_hub,transit_refuge,indoor,448.0,5.6,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S5,A19,Real Observatorio de Madrid,15:00,800,A10,Estación del Arte,transit_hub,transit_refuge,indoor,359.0,4.5,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S5,A19,Real Observatorio de Madrid,15:00,800,A11,Retiro,transit_hub,transit_refuge,indoor,1341.0,16.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A12,Banco de España,transit_hub,transit_refuge,indoor,1347.0,16.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A13,Jardín Tropical,transit_hub_green,indoor_green_refuge,indoor,381.0,4.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,41.4,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S5,A19,Real Observatorio de Madrid,15:00,800,A14,Puerta de Alcalá,monument_outdoor,outdoor_monument,outdoor,1290.0,16.1,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,40.5,41.4,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A15,Fuente de Cibeles,monument_outdoor,outdoor_monument,outdoor,1308.0,16.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,44.4,41.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A16,Fuente de Neptuno,monument_outdoor,outdoor_monument,outdoor,956.0,12.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.0,41.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A17,Estatua de Goya,monument_outdoor,outdoor_monument,outdoor,854.0,10.7,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.6,41.4,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A18,Palacio de Cibeles - Ayuntamiento de Madrid,monument_outdoor,outdoor_monument,outdoor,1223.0,15.3,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,44.5,41.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A20,Parque del Retiro,park_general,green_outdoor,outdoor,812.0,10.2,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,38.6,41.4,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A21,Real Jardín Botánico de Madrid,garden_outdoor,green_outdoor,outdoor,424.0,5.3,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,38.4,41.4,HIGH,CANDIDATE_ALTERNATIVE,,UTCI 38.4 <= source 41.4 - 0.8
S5,A19,Real Observatorio de Madrid,15:00,800,A22,Palacio de Cristal,outdoor_pavilion_shaded,shaded_outdoor,outdoor,723.0,9.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.9,41.4,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (43.9 > 41.4)
S5,A19,Real Observatorio de Madrid,15:00,800,A23,Jardines de Cecilio Rodríguez,garden_outdoor,green_outdoor,outdoor,958.0,12.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,44.4,41.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A24,La Rosaleda,garden_outdoor,green_outdoor,outdoor,644.0,8.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.0,41.4,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (45.0 > 41.4)
S5,A19,Real Observatorio de Madrid,15:00,800,A25,Jardín del Parterre,garden_outdoor,green_outdoor,outdoor,763.0,9.5,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.0,41.4,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (45.0 > 41.4)
S5,A19,Real Observatorio de Madrid,15:00,800,A26,Monumento a Alfonso XII,outdoor_attraction_mixed_shade,shaded_outdoor,outdoor,1049.0,13.1,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.1,41.4,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S5,A19,Real Observatorio de Madrid,15:00,800,A27,Jardines del Arquitecto Herrero Palacios,garden_outdoor,green_outdoor,outdoor,1082.0,13.5,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.5,41.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A01,Museo del Prado,museum_indoor,indoor_cultural,indoor,151.0,1.9,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S6,A17,Estatua de Goya,18:00,800,A02,Museo Nacional Centro de Arte Reina Sofía,museum_indoor,indoor_cultural,indoor,791.0,9.9,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S6,A17,Estatua de Goya,18:00,800,A03,Museo Thyssen-Bornemisza,museum_indoor,indoor_cultural,indoor,257.0,3.2,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S6,A17,Estatua de Goya,18:00,800,A04,CaixaForum Madrid,museum_indoor,indoor_cultural,indoor,440.0,5.5,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S6,A17,Estatua de Goya,18:00,800,A05,Museo Naval de Madrid,museum_indoor,indoor_cultural,indoor,282.0,3.5,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S6,A17,Estatua de Goya,18:00,800,A06,Museo Nacional de Antropología,museum_indoor,indoor_cultural,indoor,854.0,10.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S6,A17,Estatua de Goya,18:00,800,A07,Museo Nacional de Artes Decorativas,museum_indoor,indoor_cultural,indoor,392.0,4.9,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S6,A17,Estatua de Goya,18:00,800,A08,Real Fábrica de Tapices,museum_indoor,indoor_cultural,indoor,1333.0,16.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S6,A17,Estatua de Goya,18:00,800,A09,Madrid-Puerta de Atocha-Almudena Grandes,transit_hub,transit_refuge,indoor,1204.0,15.1,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A10,Estación del Arte,transit_hub,transit_refuge,indoor,689.0,8.6,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S6,A17,Estatua de Goya,18:00,800,A11,Retiro,transit_hub,transit_refuge,indoor,801.0,10.0,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A12,Banco de España,transit_hub,transit_refuge,indoor,496.0,6.2,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,indoor refuge vs outdoor source (categorical)
S6,A17,Estatua de Goya,18:00,800,A13,Jardín Tropical,transit_hub_green,indoor_green_refuge,indoor,892.0,11.1,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A14,Puerta de Alcalá,monument_outdoor,outdoor_monument,outdoor,643.0,8.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.7,43.9,HIGH,CANDIDATE_ALTERNATIVE,,UTCI 42.7 <= source 43.9 - 0.8
S6,A17,Estatua de Goya,18:00,800,A15,Fuente de Cibeles,monument_outdoor,outdoor_monument,outdoor,486.0,6.1,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,44.2,43.9,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (44.2 > 43.9)
S6,A17,Estatua de Goya,18:00,800,A16,Fuente de Neptuno,monument_outdoor,outdoor_monument,outdoor,140.0,1.7,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.2,43.9,MODERATE,EXCLUDED,OUTDOOR_EXPOSURE_TOO_HIGH,outdoor and hotter (45.2 > 43.9)
S6,A17,Estatua de Goya,18:00,800,A18,Palacio de Cibeles - Ayuntamiento de Madrid,monument_outdoor,outdoor_monument,outdoor,433.0,5.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.0,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 43.0 <= source 43.9 - 0.8
S6,A17,Estatua de Goya,18:00,800,A19,Real Observatorio de Madrid,monument_outdoor,outdoor_monument,outdoor,854.0,10.7,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,41.7,43.9,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S6,A17,Estatua de Goya,18:00,800,A20,Parque del Retiro,park_general,green_outdoor,outdoor,832.0,10.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,40.1,43.9,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A21,Real Jardín Botánico de Madrid,garden_outdoor,green_outdoor,outdoor,450.0,5.6,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,39.9,43.9,HIGH,CANDIDATE_ALTERNATIVE,,UTCI 39.9 <= source 43.9 - 0.8
S6,A17,Estatua de Goya,18:00,800,A22,Palacio de Cristal,outdoor_pavilion_shaded,shaded_outdoor,outdoor,901.0,11.3,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.9,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A23,Jardines de Cecilio Rodríguez,garden_outdoor,green_outdoor,outdoor,1246.0,15.6,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,41.9,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A24,La Rosaleda,garden_outdoor,green_outdoor,outdoor,1135.0,14.2,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,UNSTABLE,45.4,43.9,LOW,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A25,Jardín del Parterre,garden_outdoor,green_outdoor,outdoor,436.0,5.4,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.9,43.9,MODERATE,CANDIDATE_ALTERNATIVE,,UTCI 42.9 <= source 43.9 - 0.8
S6,A17,Estatua de Goya,18:00,800,A26,Monumento a Alfonso XII,outdoor_attraction_mixed_shade,shaded_outdoor,outdoor,843.0,10.5,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,43.9,43.9,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S6,A17,Estatua de Goya,18:00,800,A27,Jardines del Arquitecto Herrero Palacios,garden_outdoor,green_outdoor,outdoor,1179.0,14.7,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.2,43.9,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A01,Museo del Prado,museum_indoor,indoor_cultural,indoor,1015.0,12.7,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A02,Museo Nacional Centro de Arte Reina Sofía,museum_indoor,indoor_cultural,indoor,1247.0,15.6,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A03,Museo Thyssen-Bornemisza,museum_indoor,indoor_cultural,indoor,1390.0,17.4,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S7,A24,La Rosaleda,18:00,800,A04,CaixaForum Madrid,museum_indoor,indoor_cultural,indoor,1122.0,14.0,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A05,Museo Naval de Madrid,museum_indoor,indoor_cultural,indoor,1267.0,15.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S7,A24,La Rosaleda,18:00,800,A06,Museo Nacional de Antropología,museum_indoor,indoor_cultural,indoor,817.0,10.2,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S7,A24,La Rosaleda,18:00,800,A07,Museo Nacional de Artes Decorativas,museum_indoor,indoor_cultural,indoor,1114.0,13.9,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S7,A24,La Rosaleda,18:00,800,A08,Real Fábrica de Tapices,museum_indoor,indoor_cultural,indoor,582.0,7.3,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,CLOSED_AT_TIMESTAMP,
S7,A24,La Rosaleda,18:00,800,A09,Madrid-Puerta de Atocha-Almudena Grandes,transit_hub,transit_refuge,indoor,991.0,12.4,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A10,Estación del Arte,transit_hub,transit_refuge,indoor,969.0,12.1,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A11,Retiro,transit_hub,transit_refuge,indoor,1195.0,14.9,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A12,Banco de España,transit_hub,transit_refuge,indoor,1541.0,19.3,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A13,Jardín Tropical,transit_hub_green,indoor_green_refuge,indoor,1025.0,12.8,INDOOR_NOT_MODELLED,INDOOR_REFUGE,INDOOR_BYPASS,,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A14,Puerta de Alcalá,monument_outdoor,outdoor_monument,outdoor,1246.0,15.6,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,ROBUST,42.7,45.4,HIGH,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A15,Fuente de Cibeles,monument_outdoor,outdoor_monument,outdoor,1439.0,18.0,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,44.2,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
S7,A24,La Rosaleda,18:00,800,A16,Fuente de Neptuno,monument_outdoor,outdoor_monument,outdoor,1272.0,15.9,VERY_STRONG_HEAT_STRESS,AVOID_PROLONGED_OUTDOOR_EXPOSURE,BOUNDARY,45.2,45.4,MODERATE,EXCLUDED,ACCESSIBILITY_CONSTRAINT,
